,Name,School,L10_High_VT,L10_Ave_VT,Freshman,NCAA_High_VT,NCAA_Ave_VT,VT_nqs
966,Nya Reed,Florida,9.8,7.553571428571429,2019,9.975,9.809,9.94
967,Riley Danielson,Kent State,9.5,7.250892857142857,2019,9.75,9.661,9.69
968,Stephanie Tripodi,Arizona State,9.75,6.5310344827586215,2019,9.75,9.75,0.0
969,Kayla Yancey,West Virginia,9.675,6.951041666666666,2021,9.775,9.7,9.705
970,Sierra Demarinis,Central Michigan,9.6,7.825,2019,9.875,9.762,9.84
971,Adnerys De Jesus,Nebraska,9.75,9.591666666666667,2019,10.0,9.821,9.91
972,Cassidy Girolamo,Southern Conn.,9.25,5.76736111111111,2019,9.775,9.645,9.735
973,Miranda Lund,Cornell,9.55,6.095833333333333,2019,9.725,9.609,9.64
974,Megan Hanley,Cortland State,9.325,7.664285714285715,2019,9.375,9.209,9.215
975,Charlotte Reynolds,Eastern Michigan,9.4,7.143023255813954,2019,0.0,0.0,0.0
976,Kiera Doherty-Herwitz,Rutgers,9.3,7.452999999999999,2019,0.0,0.0,0.0
977,Annie Bailey,West Chester,9.375,7.155357142857143,2019,9.625,9.502,9.575
978,Alana Calabrese,Springfield College,9.0,6.403333333333334,2019,0.0,0.0,0.0
979,Caitlin Gray,Utah State,9.625,7.135714285714287,2019,9.825,9.597,9.7
980,Noely Macias,Southern Conn.,9.15,5.930555555555557,2019,0.0,0.0,0.0
981,Dorothy Wernick,Brockport,9.575,5.959999999999999,2019,0.0,0.0,0.0
982,Liana Roman,Northern Illinois,9.075,4.529166666666667,2021,0.0,0.0,0.0
983,Aleysia Kolyvanova,Central Michigan,9.725,7.198333333333332,2022,0.0,0.0,0.0
984,Natalie Meyer,Air Force,9.225,6.80625,2019,9.575,9.434,9.515
985,Kacey Mortenson,UW-La Crosse,9.075,7.6464285714285705,2019,9.55,9.375,9.485
986,Olivia Opheim,UW-La Crosse,8.8,6.56388888888889,2019,9.2,9.142,0.0
987,Emily Gilot,UW-Oshkosh,9.575,6.945588235294117,2019,9.8,9.454,9.715
988,Rahdea Jarvis,UW-Oshkosh,9.45,7.025,2019,9.65,9.338,9.62
989,Madison Latzke,UW-Stout,9.3,6.725,2019,9.525,9.2,9.345
990,Talia Brovedani,Washington,9.6,5.451724137931034,2021,0.0,0.0,0.0
991,Tia Gin,San Jose State,9.65,6.907142857142858,2019,9.725,9.725,0.0
992,Samantha Sakti,William & Mary,9.825,6.969318181818182,2019,9.8,9.715,9.745
993,Shannon Sklow,UC Davis,9.2,7.197500000000002,2019,0.0,0.0,0.0
994,Miriam Perez,Ohio State,9.9,7.621666666666666,2019,0.0,0.0,0.0
995,Sara Taubman,UCLA,9.275,5.747368421052632,2021,0.0,0.0,0.0
996,Brittney Vitkauskas,BYU,9.325,3.5249999999999995,2019,0.0,0.0,0.0
997,Emma Wissman,Southern Utah,9.575,6.940625000000001,2019,0.0,0.0,0.0
998,Rachel Decious,Alaska,9.05,3.1647727272727275,2019,0.0,0.0,0.0
999,Antonia Marquez,San Jose State,9.4,7.136666666666666,2019,9.675,9.45,9.57
1000,Lauren Chu,UC Davis,9.35,6.310714285714286,2022,9.675,9.675,0.0
1001,Jasmine Gutierrez,Arizona State,9.45,3.420454545454546,2019,9.575,9.55,0.0
1002,Destiny Watley,Sacramento State,9.425,6.7609375,2019,9.775,9.541,9.71
1003,Wanda Deriot,Sacramento State,9.35,6.289062500000001,2019,8.975,8.975,0.0
1004,Gabrielle Hubbard,BYU,9.1,6.357142857142858,2019,0.0,0.0,0.0
1005,Emma Gable,Ursinus College,9.35,6.0875,2019,9.525,9.394,9.41
1006,Sanya Glauber,Maryland,9.325,6.379411764705882,2019,9.8,9.75,0.0
1007,Shaylah Scott,Illinois,9.9,7.765833333333333,2019,9.75,9.533,9.49
1008,Alexis Stokes,Boise State,9.775,7.593,2019,0.0,0.0,0.0
1009,Lauren Joost,Pennsylvania,9.75,7.050694444444446,2019,9.7,9.542,9.59
1010,Elizabeth Fulton,Kent State,9.575,7.3802631578947375,2019,9.625,9.592,9.585
1011,Shaye Mathias,Sacramento State,9.4,6.72,2019,9.625,9.507,9.505
1012,Lexi Griffith,BYU,9.675,5.3875,2021,9.9,9.766,9.865
1013,Alexis Sheppard,North Carolina State,9.175,6.198611111111111,2021,0.0,0.0,0.0
1014,Kendall Sanders,Centenary College,9.375,6.399999999999999,2019,9.8,9.516,9.735
1015,Savannah Pennese,Arkansas,9.675,6.216666666666667,2019,9.925,9.763,9.835
1016,Rachel Morris,UW-Oshkosh,9.0,6.609615384615385,2019,0.0,0.0,0.0
1017,Emily Anderson,North Carolina State,9.15,6.465277777777777,2011,9.3,9.113,9.26
1018,Sydney Ewing,LSU,9.825,6.50294117647059,2014,9.975,9.864,9.943
1019,Alexandria Ruiz,Denver,9.825,7.051315789473684,2019,9.85,9.725,9.805
1020,Sage Littlejohn,Rutgers,9.4,6.469047619047619,2019,0.0,0.0,0.0
1021,Allie Stern,Oklahoma,9.9,6.8,2019,10.0,9.861,9.932
1022,Marissa Nychyk,Ball State,9.65,7.121153846153846,2019,9.875,9.754,9.84
1023,Carley Bayles,Utah State,9.05,4.698333333333332,2021,0.0,0.0,0.0
1024,Rachel Smith,Southern Utah,9.75,6.824242424242424,2019,9.9,9.788,9.855
1025,Abbey Ward,Georgia,9.725,6.133823529411766,2019,9.875,9.818,9.86
1026,Shailyn St. Brice,Western Michigan,9.475,6.9940476190476195,2019,9.8,9.693,9.72
1027,Alyssa Perez-Lugones,Georgia,9.675,6.80657894736842,2019,0.0,0.0,0.0
1028,Daija Stevenson,Air Force,9.425,6.121666666666666,2019,9.825,9.64,9.775
1029,Hannah McCrary,Missouri,9.7,7.161999999999999,2019,9.875,9.737,9.815
1030,Kendall Knaps,Centenary College,9.05,5.885416666666667,2019,9.075,9.075,0.0
1031,Sania Mitchell,Alabama,9.575,6.470000000000001,2021,9.725,9.725,0.0
1032,Charli Cohen,LIU,9.1,7.441666666666666,2021,0.0,0.0,0.0
1033,Sabrina Cheney,Auburn,9.425,5.97578125,2021,0.0,0.0,0.0
1034,Josie Angeny,Kentucky,9.725,6.7192307692307685,2019,9.9,9.791,9.85
1035,Ashley Duke,West Chester,9.6,6.9719999999999995,2019,9.675,9.275,9.49
1036,Hope Masiado,Boise State,9.6,7.043918918918919,2019,9.825,9.708,9.8
1037,Simone Banen,George Washington,9.725,7.304347826086956,2019,0.0,0.0,0.0
1038,Paige Bachner,Bowling Green,9.275,5.589285714285715,2019,9.625,9.542,9.555
1039,Chelsea Baker,Southern Conn.,9.325,7.509000000000002,2022,0.0,0.0,0.0
1040,Abigail Karolewski,Rutgers,9.5,7.392307692307692,2019,0.0,0.0,0.0
1041,Melissa Astarita,Penn State,9.825,6.951086956521739,2019,9.8,9.708,9.74
1042,Alexsis Rubio,Maryland,9.925,6.792647058823529,2019,9.9,9.824,9.9
1043,Taylor Sell,West Virginia,9.7,5.672115384615384,2019,0.0,0.0,0.0
1044,Alexandra Cucich,New Hampshire,9.7,7.716304347826088,2019,0.0,0.0,0.0
1045,McKenna Kissinger,West Chester,9.225,6.45,2019,9.7,9.514,9.65
1046,Rebekah Jenkins,Pittsburgh,9.725,7.159,2019,0.0,0.0,0.0
1047,Ashleigh Turek,UW-Whitewater,9.5,7.662999999999999,2019,8.55,8.55,0.0
1048,Mackenzie Kennedy,Ithaca College,9.175,5.179411764705883,2019,0.0,0.0,0.0
1049,Kiley Robatin,Pittsburgh,9.5,6.489285714285714,2019,0.0,0.0,0.0
1050,Adeline Rieder,BYU,9.65,6.419117647058823,2019,9.675,9.675,0.0
1051,Rose Fanara,West Chester,9.35,6.6842592592592585,2019,0.0,0.0,0.0
1052,Samantha Henry,Cornell,9.525,6.408870967741935,2017,9.725,9.554,9.69
1053,Caitlyn Kline,Pittsburgh,9.2,7.1983333333333315,2021,0.0,0.0,0.0
1054,Taylor Cusick,Ursinus College,9.4,5.545,2019,9.625,9.55,9.565
1055,Haley Zarett,North Carolina State,9.2,4.932142857142857,2021,9.575,9.062,0.0
1056,Kaylin Knapsack,Ursinus College,9.225,5.997222222222223,2019,9.35,9.04,0.0
1057,Katelyn Goldstrom,Bowling Green,9.15,3.4038461538461537,2019,9.8,9.683,9.74
1058,Sara Bell,West Chester,9.5,6.29404761904762,2019,9.4,9.283,0.0
1059,Cami Klein,Kent State,9.55,7.064705882352941,2019,9.825,9.655,9.775
1060,Anna Haigis,Kentucky,9.425,7.598913043478261,2021,0.0,0.0,0.0
1061,Riley Meeks,Yale,9.425,7.322500000000001,2022,9.575,9.487,9.47
1062,Kassidy Howell,Kentucky,9.65,7.659090909090909,2021,0.0,0.0,0.0
1063,Claire Gagliardi,Ohio State,9.625,7.543939393939393,2019,9.825,9.7,9.725
1064,Emily Carless,Western Michigan,9.55,6.128125,2019,0.0,0.0,0.0
1065,Stefanie Schweikert,Ball State,9.7,7.728409090909091,2019,9.875,9.755,9.84
1066,Morgan McEntire,UW-Whitewater,9.375,6.717105263157896,2021,9.625,9.521,9.5
1067,Abby Walsh,Brown,9.4,6.467500000000001,2019,0.0,0.0,0.0
1068,Pixie Brock,Air Force,9.475,6.699999999999999,2019,9.625,9.47,0.0
1069,Wesley Stephenson,Stanford,9.775,7.279878048780487,2019,0.0,0.0,0.0
1070,Lauren Volpe,Ball State,9.35,6.741964285714285,2019,0.0,0.0,0.0
1071,Alyssa Nore,UW-Oshkosh,9.275,6.171875,2019,0.0,0.0,0.0
1072,Madison Trott,Kent State,9.35,7.381521739130436,2019,0.0,0.0,0.0
1073,Alyssa Keller,Western Michigan,9.675,6.226388888888888,2019,9.7,9.667,0.0
1074,Sadie Bish,Texas Woman's,9.45,7.456818181818182,2019,9.55,9.517,0.0
1075,Olivia Keller,UW-Oshkosh,9.325,6.419642857142856,2019,9.25,8.96,0.0
1076,Kaylie Collins,UW-Whitewater,9.075,7.044999999999999,2019,0.0,0.0,0.0
1077,Caitlin Satler,Eastern Michigan,9.2,4.698913043478262,2019,0.0,0.0,0.0
1078,Kendra Lindway,Kent State,9.6,6.241666666666665,2019,9.8,9.526,9.72
1079,Carina Tolan,Iowa,9.55,5.620833333333334,2019,9.825,9.771,9.78
1080,Emma Lamping,Winona State,9.3,5.398076923076923,2021,0.0,0.0,0.0
1081,Katie Kalland,Hamline,8.9,6.160714285714286,2019,0.0,0.0,0.0
1082,Brooke Lutz,UW-Whitewater,9.15,6.842307692307693,2019,0.0,0.0,0.0
1083,Kendra Combs,West Virginia,9.525,6.9377551020408195,2019,9.85,9.713,9.725
1084,Leah Jewett,Springfield College,8.65,4.275,2019,0.0,0.0,0.0
1085,Crystal Gwinn,Bridgeport,9.65,7.453333333333333,2019,9.85,9.732,9.805
1086,Amelia Bailey,Ithaca College,8.775,4.206250000000001,2019,0.0,0.0,0.0
1087,Jordan Streete,Bridgeport,9.65,6.669318181818182,2019,9.475,9.462,0.0
1088,Kaitlyn Lindsay,Springfield College,9.0,6.345,2019,9.475,9.034,9.345
1089,Griffin James,Alabama,9.85,6.784090909090906,2021,0.0,0.0,0.0
1090,Charlise Doctor,Illinois State,9.725,7.080303030303031,2019,9.85,9.681,9.79
1091,Elexis Edwards,Ohio State,9.8,7.547916666666665,2021,9.95,9.773,9.875
1092,Natalie Yang,Pennsylvania,9.55,6.377631578947368,2019,0.0,0.0,0.0
1093,Abby Carpenter,William & Mary,9.375,4.911764705882353,2021,0.0,0.0,0.0
1094,Valerie Aubley,Cornell,9.475,6.039285714285715,2019,0.0,0.0,0.0
1095,Nicole Nebel,Sacramento State,9.35,5.5249999999999995,2019,0.0,0.0,0.0
1096,Jensie Givens,Alabama,0.0,0.0,2019,0.0,0.0,0.0
1097,Anyssa Alvarado,BYU,9.675,6.0562499999999995,2021,9.8,9.8,0.0
1098,Kaiya Lindhardt,UW-Eau Claire,8.9,4.982142857142857,2021,0.0,0.0,0.0
1099,Trinity Sawyer,UW-Oshkosh,9.475,6.695833333333333,2021,9.775,9.493,9.625
1100,Norah Flatley,UCLA,9.8,7.115384615384615,2019,9.9,9.814,9.857
1101,Megan Ruzicka,North Carolina,9.4,7.2366666666666655,2019,9.65,9.39,0.0
1102,Haley Minor,UW-Oshkosh,9.225,6.782352941176471,2019,9.65,9.293,9.375
1103,Kaitlyn West,Winona State,9.4,6.156666666666666,2019,9.55,9.261,9.445
1104,Nicolette DiPrisco,Northern Illinois,9.425,6.137499999999999,2019,0.0,0.0,0.0
1105,Mei Li Costa,Brown,9.575,7.58,2019,9.825,9.748,9.805
1106,Kamryn Rodriguez,Cortland State,8.95,4.3475,2019,9.625,8.975,9.045
1107,Jessica Lopez,Denver,9.275,7.027173913043478,2009,9.95,9.873,9.9
1108,Donna Howell,Penn State,9.625,7.188461538461539,2021,9.775,9.575,9.565
1109,Jacqueline Terpak,Temple,9.625,5.7711538461538465,2019,9.725,9.642,9.625
1110,Donna Webster,Cornell,9.725,6.411842105263158,2019,9.9,9.612,9.82
1111,Mallory Mizuki,Illinois,9.875,5.938095238095238,2021,0.0,0.0,0.0
1112,Carissa Ludwig,Western Michigan,9.65,5.919318181818182,2019,9.8,9.725,9.775
1113,Valerie Smith,Air Force,9.325,7.293181818181819,2021,0.0,0.0,0.0
1114,Megan Hawkins,UW-La Crosse,9.5,7.898076923076923,2019,9.65,9.415,9.565
1115,Emery Summey,North Carolina,9.575,7.136363636363637,2019,9.875,9.778,9.83
1116,Kailin Foland,North Carolina State,9.3,5.4430555555555555,2019,0.0,0.0,0.0
1117,Colby Miller,Ohio State,9.625,5.355681818181819,2019,9.8,9.665,9.775
1118,Mayson Bentley,Southern Utah,8.05,2.814285714285714,2021,0.0,0.0,0.0
1119,Bailey Lovett,Arkansas,9.55,6.23888888888889,2019,0.0,0.0,0.0
1120,Carli Orcutt,San Jose State,9.575,5.006818181818182,2019,9.8,9.542,9.715
1121,Ainsley Prins,Air Force,9.3,5.725,2021,0.0,0.0,0.0
1122,Cally Nixon,Kentucky,9.8,7.3446428571428575,2019,9.925,9.83,9.895
1123,Hannah Matuszak,Winona State,8.925,5.883333333333333,2019,0.0,0.0,0.0
1124,Caileigh Gulotta,William & Mary,7.6,2.533333333333333,2021,0.0,0.0,0.0
1125,Sydney Johnson-Scharpf,Florida,9.8,5.99375,2019,0.0,0.0,0.0
1126,Grace McCallum,Utah,9.775,7.067708333333334,2022,9.95,9.872,9.91
1127,Frida Esparza,UCLA,9.7,7.356249999999999,2021,0.0,0.0,0.0
1128,Hadley Roberts,Lindenwood,9.25,6.058333333333334,2021,0.0,0.0,0.0
1129,Ariana Castrence,Temple,9.825,7.441666666666665,2019,9.9,9.763,9.87
1130,Sunisa Lee,Auburn,9.825,7.525,2022,9.925,9.872,9.89
1131,Lindsay Chia,Yale,9.35,9.2375,2019,9.85,9.773,9.82
1132,Rachel Baumann,Georgia,9.85,7.156250000000001,2019,9.95,9.811,9.875
1133,Jada Mazury,San Jose State,9.3,9.266666666666666,2021,9.825,9.727,9.765
1134,Katarina Derrick,Arkansas,9.65,7.292241379310345,2019,0.0,0.0,0.0
1135,Mikayla Magee,Georgia,9.9,7.055000000000002,2019,9.925,9.777,9.87
1136,Mackenzie Velarde,Winona State,0.0,0.0,2019,0.0,0.0,0.0
1137,Mackenzie Vance,Iowa,9.3,5.125,2019,9.75,9.541,9.63
1138,Rachel Lewellen,UW-Whitewater,9.55,7.262499999999999,2019,9.8,9.479,9.72
1139,Abby Heiskell,Michigan,9.95,7.434285714285716,2019,10.0,9.847,9.965
1140,Drew Aldridge,North Carolina,9.875,7.159375000000001,2019,9.875,9.75,9.815
1141,Makayla Maxwell,Iowa State,9.85,7.2940476190476184,2021,10.0,9.814,9.93
1142,Kendal Toy,Yale,9.5,5.828125,2019,0.0,0.0,0.0
1143,Grace Quinn,California,8.625,4.3125,2021,0.0,0.0,0.0
1144,Frances Bidwill,Missouri,9.9,6.374999999999999,2019,9.85,9.778,9.785
1145,Margzetta Frazier,UCLA,9.95,7.4475,2019,9.875,9.8,9.83
1146,Morgan Hoang,Stanford,9.7,5.7821428571428575,2019,9.55,9.492,0.0
1147,Stephanie Tervort,Southern Utah,9.55,6.7846153846153845,2019,9.85,9.749,9.825
1148,Alexis Vasquez,Denver,9.65,6.57,2019,9.75,9.719,0.0
1149,Maddie Quarles,Minnesota,9.675,7.675,2021,9.975,9.873,9.93
1150,Danielle Malecha,UW-Eau Claire,9.1,5.966666666666667,2019,0.0,0.0,0.0
1151,Maya Bordas,California,9.825,7.2265625,2019,9.875,9.808,9.85
1152,Alonna Kratzer,Missouri,9.525,7.830357142857143,2022,9.8,9.8,0.0
1153,Mallory Walerko,UW-Eau Claire,0.0,0.0,2021,9.25,9.113,0.0
1154,Clare Collins,Ball State,9.75,7.0361111111111105,2016,9.8,9.429,9.355
1155,Sarah Barron,BYU,9.35,5.242857142857143,2022,0.0,0.0,0.0
1156,Hannah Baddick,New Hampshire,9.8,7.505357142857144,2019,9.875,9.725,9.755
1157,Grace Waguespack,Stanford,9.775,7.329285714285712,2019,0.0,0.0,0.0
1158,Morgan Tong,Central Michigan,9.6,9.6,2019,9.825,9.69,9.765
1159,Maya Fernando,Winona State,9.35,9.337499999999999,2019,8.65,8.45,0.0
1160,Gabrielle Pitt,Ursinus College,8.7,8.7,2019,9.4,9.087,9.325
1161,Amanda Elswick,Arkansas,10.0,7.530555555555554,2019,9.925,9.837,9.9
1162,Sophie Parquet,Springfield College,9.325,6.897222222222222,2022,0.0,0.0,0.0
1163,Jenny Jackson,Centenary College,9.15,7.211363636363636,2018,9.5,9.333,9.465
1164,Lynnzee Brown,Denver,9.975,7.423387096774194,2018,9.975,9.85,9.95
1165,Kyana George,California,9.8,6.447499999999999,2018,9.925,9.843,9.9
1166,Lexi Graber,Alabama,10.0,7.327659574468085,2018,9.975,9.821,9.945
1167,Rachael Flam,Stanford,10.05,7.166836734693877,2018,9.925,9.766,9.88
1168,Evy Schoepfer,Oklahoma,9.9,6.994594594594597,2018,10.0,9.842,9.942
1169,Kaitlyn Yanish,Oregon State,9.775,6.988235294117646,2018,9.925,9.83,9.88
1170,Lauren Navarro,Stanford,9.75,7.772916666666667,2018,9.825,9.753,9.81
1171,Lea Mitchell,Michigan State,9.8,7.405921052631579,2018,9.825,9.751,9.81
1172,Luisa Blanco,Alabama,9.825,6.0875,2021,9.95,9.838,9.928
1173,Alonza Klopfer,Alabama,9.675,6.848333333333334,2018,0.0,0.0,0.0
1174,Mikaela Meyer,Utah State,9.8,7.965000000000001,2018,9.9,9.783,9.87
1175,Drew Watson,Auburn,10.0,7.311309523809525,2018,9.975,9.847,9.935
1176,Ona Loper,Minnesota,9.825,7.330625000000001,2018,10.0,9.872,9.988
1177,Lexy Ramler,Minnesota,9.8,6.92758620689655,2018,10.0,9.869,9.955
1178,Jenna Swartzentruber,Ohio State,9.85,7.250641025641022,2018,9.85,9.693,9.8
1179,Nina Schank,California,9.75,7.8375,2018,9.9,9.828,9.885
1180,Belle Huang,Rutgers,9.55,7.157142857142854,2018,9.9,9.744,9.87
1181,Anastasia Webb,Oklahoma,9.9,7.246153846153845,2018,10.0,9.867,9.96
1182,Sophia Carter,Arkansas,9.775,7.587500000000001,2018,9.7,9.65,0.0
1183,Haley Brechwald,Pittsburgh,9.775,6.552586206896552,2018,9.85,9.757,9.845
1184,Payton Bellows,Arizona,9.85,6.415624999999999,2018,9.95,9.818,9.84
1185,Taylor Lawson,Stanford,9.8,7.789285714285714,2018,9.75,9.669,0.0
1186,Alexia Burch,Utah,9.85,7.537931034482758,2018,9.975,9.813,9.947
1187,Lauren Farley,Michigan,9.9,7.215833333333332,2018,0.0,0.0,0.0
1188,Ella Warren,Kentucky,9.75,7.225961538461539,2018,0.0,0.0,0.0
1189,Tatum Bruden,Boise State,9.725,7.618902439024391,2018,9.875,9.749,9.825
1190,Jamie Panchak,UC Davis,9.65,6.044565217391305,2018,0.0,0.0,0.0
1191,Morgan Spence,Western Michigan,9.7,5.116249999999999,2018,9.8,9.653,9.76
1192,Anne Maxim,Michigan State,9.775,6.897297297297299,2018,9.8625,9.774,9.84
1193,Isabelle Fox,Alaska,9.675,7.17840909090909,2018,9.8,9.624,9.775
1194,Jada Rondeau,Eastern Michigan,9.7,7.446666666666668,2018,9.825,9.618,9.755
1195,Sarah Shirley,Western Michigan,9.725,7.488541666666666,2018,9.8,9.721,9.775
1196,Haley Pitou,BYU,9.7,6.712903225806452,2018,9.85,9.731,9.82
1197,Kayla Baddeley,UIC,9.75,6.939285714285715,2018,9.875,9.799,9.845
1198,Darby Nelson,Pennsylvania,9.45,7.0408333333333335,2018,9.675,9.419,9.45
1199,Geneva Thompson,Washington,9.8,7.814285714285713,2019,9.925,9.834,9.9
1200,Audrey Barber,Maryland,9.875,7.819852941176472,2018,9.9,9.787,9.89
1201,Hannah Nipp,Southern Utah,9.475,6.654545454545455,2018,0.0,0.0,0.0
1202,Ashley Smith,Auburn,9.6,6.849295774647887,2018,9.725,9.725,0.0
1203,Alissa Bonsall,Penn State,9.7,7.505882352941176,2018,9.85,9.746,9.83
1204,Ashley Albrecht,UIC,9.725,7.112931034482759,2018,9.775,9.594,9.74
1205,Kylie Dickson,Alabama,9.875,7.461363636363637,2018,9.775,9.725,0.0
1206,Autumn DeHarde,Utah State,9.6,7.438461538461536,2018,9.85,9.719,9.8
1207,Karrie Thomas,Maryland,9.725,7.607954545454547,2018,0.0,0.0,0.0
1208,Jacey Baldovino,Yale,9.725,6.7040000000000015,2018,9.8,9.677,9.725
1209,Aleah Leman,Lindenwood,9.6,7.52,2018,9.925,9.745,9.835
1210,Brooke Chesney,Ohio State,9.5,7.172115384615384,2018,0.0,0.0,0.0
1211,Ava Caravela,Pennsylvania,9.75,8.096153846153847,2019,9.775,9.569,9.675
1212,Zoie Schroeder,Northern Illinois,9.5,5.303846153846153,2019,9.875,9.735,9.79
1213,Carly Woodard,Oklahoma,9.675,7.17037037037037,2018,0.0,0.0,0.0
1214,Mia Lord,Northern Illinois,9.625,6.242499999999999,2018,9.775,9.63,9.72
1215,Kendal Poston,UCLA,9.7,6.655,2019,9.875,9.731,9.86
1216,Charlotte Cooperman,Yale,9.675,6.8408536585365844,2018,9.775,9.675,9.71
1217,Kailey Gillings,Arkansas,9.6,6.965625000000001,2019,0.0,0.0,0.0
1218,Shelbi Spivey,Seattle Pacific,9.725,7.346153846153846,2018,9.675,9.446,9.465
1219,Tyler Davis,Air Force,9.65,6.4703124999999995,2018,9.85,9.703,9.807
1220,Paige Stuyniski,Texas Woman's,9.4,6.484523809523809,2019,9.5,9.44,0.0
1221,Torri Hutchinson,Nebraska,9.575,6.035576923076923,2018,0.0,0.0,0.0
1222,Sophia Restaino,Pennsylvania,9.725,6.333333333333333,2022,0.0,0.0,0.0
1223,Yolanda Nodarse,West Chester,9.1,7.3204545454545435,2018,0.0,0.0,0.0
1224,Lauren Bridgens,Penn State,9.95,7.345714285714285,2018,9.925,9.765,9.88
1225,Kasey Nelson,North Carolina State,9.35,3.906410256410257,2018,0.0,0.0,0.0
1226,Lauren Guerin,Iowa,9.825,6.514062500000001,2019,9.9,9.775,9.87
1227,Tia Kiaku,Ball State,9.3,6.926190476190476,2018,0.0,0.0,0.0
1228,Rachel Borden,Illinois,9.3,7.028676470588237,2019,0.0,0.0,0.0
1229,Ellie Beckman,UW-La Crosse,9.525,7.238888888888889,2018,9.725,9.45,9.395
1230,Tristan Brown,Michigan State,9.25,5.646875,2018,0.0,0.0,0.0
1231,Delaney Garin,Temple,9.7,7.027419354838711,2018,0.0,0.0,0.0
1232,Katie Waldman,William & Mary,9.425,7.074074074074075,2018,9.825,9.696,9.795
1233,Leighton Varnadore,Utah State,9.45,7.328125,2018,9.875,9.783,9.835
1234,Rylie Dewhurst,North Carolina,9.425,2.832692307692308,2018,0.0,0.0,0.0
1235,Emma Hansen,Brown,9.35,7.175999999999999,2018,0.0,0.0,0.0
1236,Hannah Cohen,George Washington,9.45,6.3489130434782615,2018,0.0,0.0,0.0
1237,Clare Hampford,New Hampshire,9.525,7.443333333333333,2018,9.75,9.688,0.0
1238,Lauren Diggan,New Hampshire,9.775,7.38046875,2018,9.85,9.646,9.81
1239,Natalie Morton,Denver,9.45,6.254807692307692,2021,0.0,0.0,0.0
1240,Monica Servidio,Temple,9.7,6.887499999999999,2018,9.825,9.698,9.765
1241,Jordan Peloquin,Southern Conn.,9.3,6.640833333333331,2019,9.675,9.494,0.0
1242,Lynne Jad,Air Force,9.475,6.458823529411765,2018,0.0,0.0,0.0
1243,Tori Edwards,Temple,9.55,7.112962962962961,2018,9.825,9.691,9.785
1244,Anna Warhol,George Washington,9.575,6.620833333333334,2018,9.825,9.701,9.805
1245,Molly Jozwiakowski,Southern Utah,9.45,5.412962962962963,2018,9.9,9.736,9.82
1246,Jordan Boogerd,Lindenwood,9.725,7.182954545454547,2018,9.825,9.76,9.82
1247,Samantha Gallet,S.E. Missouri,9.725,6.027941176470589,2018,9.675,9.471,9.58
1248,Gabrielle Kistner,Bridgeport,9.475,7.638461538461539,2018,9.9,9.678,9.81
1249,McKenna Appleton,North Carolina,9.425,6.2,2019,0.0,0.0,0.0
1250,Lindsey Bates,S.E. Missouri,9.6,5.758620689655173,2018,9.775,9.675,0.0
1251,Madison Kampschroeder,Iowa,9.35,6.012962962962962,2018,0.0,0.0,0.0
1252,Olivia Norman,George Washington,9.5,6.045833333333333,2018,9.2,9.2,0.0
1253,Cameo Stapleton,Air Force,9.525,7.246052631578948,2019,0.0,0.0,0.0
1254,Michaela Phillips,Alaska,9.3,6.5633333333333335,2018,0.0,0.0,0.0
1255,Cortney Bezold,Eastern Michigan,9.4,6.532142857142859,2018,0.0,0.0,0.0
1256,Kyla Gamble,Towson,9.7,6.914473684210527,2018,9.8,9.629,9.72
1257,Kelsey Boychuk,Iowa State,9.5,7.791,2019,9.875,9.79,9.855
1258,Katelyn Garay,Sacramento State,9.175,7.055555555555555,2018,9.575,9.45,0.0
1259,Jordyn Mannino,Pennsylvania,9.7,7.114705882352942,2018,9.725,9.466,9.64
1260,Kylee Black,Ithaca College,9.325,7.180000000000001,2019,0.0,0.0,0.0
1261,Danica Abanto,Ohio State,9.575,6.4849999999999985,2019,9.825,9.766,9.77
1262,Kylie Reese,Seattle Pacific,9.275,7.529000000000001,2018,9.7,9.561,9.64
1263,Chloe Camello,Air Force,9.4,6.9125000000000005,2018,9.775,9.625,9.73
1264,Jada Glenn,Auburn,9.875,7.4,2018,9.925,9.732,9.87
1265,Mia Sundstrom,Denver,9.825,6.872727272727273,2018,9.875,9.791,9.87
1266,Amy Shen,Cornell,9.725,5.829651162790697,2018,9.85,9.75,9.785
1267,Alyssa Firth,Yale,9.625,6.7625,2018,9.775,9.696,9.765
1268,Emily Balasco,Southern Conn.,9.35,6.638333333333332,2018,9.475,9.475,0.0
1269,Jenna Zakala,Southern Conn.,9.5,6.90625,2018,9.6,9.417,9.465
1270,Alexis Griffin,Ithaca College,9.4,7.5803571428571415,2018,0.0,0.0,0.0
1271,Emma Schulz,Cortland State,9.35,7.265,2018,9.625,9.34,9.575
1272,Hayden Davidson,Brockport,9.325,9.085,2018,9.45,9.425,0.0
1273,Courtney Christoforo,Ithaca College,9.2,6.8125,2018,9.5,9.306,9.42
1274,Lauren Hansen,Ithaca College,9.225,6.954347826086956,2018,0.0,0.0,0.0
1275,Catherine Karpova,George Washington,9.3,5.2488636363636365,2018,0.0,0.0,0.0
1276,Michelle Waldron,West Virginia,9.7,7.333333333333336,2018,9.825,9.718,9.8
1277,Erin Castle,Iowa,9.75,6.856451612903225,2019,9.775,9.7,0.0
1278,Breghan Kiloran,UW-La Crosse,9.275,5.862500000000001,2018,9.45,9.343,9.34
